np_val,open,high,low,close,volume
10.9822436273098,42100,43300,42100,43100,288468
0,42900,43200,41500,41500,360920
0,156000,156500,152500,155500,1883428
0,155500,156000,153500,154000,1072249
-8.92491701245308,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
0,156000,156500,152500,155500,1883428
0,155500,156000,153500,154000,1072249
-16.546604692935944,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
0,77000,78400,76000,77400,5252682
0,77300,77300,72600,73000,6001690
-16.546604692935944,73400,75800,71400,72300,5849714
0,71300,73000,70300,72000,5748242
0,264500,269500,264000,268000,152000
0,266000,269000,265000,266500,110368
4.05416876077652,264500,267000,263000,265000,138276
0,264000,268000,260500,260500,250269
0,187483,187483,181144,181478,162627
0,181478,183480,178142,178142,141725
4.05416876077652,177141,195823,176140,193822,902665
0,197491,206164,191152,202495,1076169
0,156000,156500,152500,155500,1883428
0,155500,156000,153500,154000,1072249
-115.2330913245678,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
0,156000,156500,152500,155500,1883428
0,155500,156000,153500,154000,1072249
-26.377885311841965,151500,151500,136500,138500,16920382
0,134000,134500,128000,128500,14534253
0,214500,216000,213500,215000,389587
0,214500,214500,211500,212500,434105
20.78663471341133,210500,214500,210000,213000,593084
0,212500,212500,208000,208500,780270
0,41900,42050,41650,41950,120471
0,42200,42550,41850,42250,142729
1.8064244389533997,42100,43300,42100,43100,288468
0,42900,43200,41500,41500,360920
0,41900,42050,41650,41950,120471
0,42200,42550,41850,42250,142729
-0.32970690727233887,42100,43300,42100,43100,288468
0,42900,43200,41500,41500,360920
0,70600,72300,70200,71900,130245
0,75000,75400,73100,73300,455104
159.08664113283157,73800,80300,73700,79300,1006798
0,79600,84800,79500,82900,948903
0,35850,36150,35300,35450,523965
0,35550,37050,35050,36600,883851
48.72550421953201,36400,36950,35800,36050,479886
0,36050,36350,35300,35950,587044
0,60300,61400,60100,60500,207517
0,60800,61900,60600,61800,218002
-27.587033569812775,62000,62500,61600,61900,226501
0,61400,62800,61000,62300,274656
0,155500,157500,154500,156500,1934669
0,156000,156500,152500,155500,1883428
-37.49099662899971,155500,156000,153500,154000,1072249
0,151500,151500,136500,138500,16920382
0,26650,26650,26150,26250,1164088
0,26300,26700,26150,26500,1180226
-8.246815413236618,26600,26600,25650,26050,1841402
0,25000,25900,24950,25450,2423630
0,116000,120500,115000,119000,146432
0,119000,123500,118000,118500,224479
79.61341252923012,125500,127500,121000,122000,508671
0,122000,126500,120000,124000,237412
0,89500,89800,88200,88400,44203
0,88000,89400,87800,89200,44091
79.15000003576279,94100,97100,91600,96000,425865
0,95500,97900,94500,95100,156968
0,495000,510000,489000,509000,338553
0,500000,503000,478500,482500,400109
-89.13228714466095,477000,479000,461000,464500,331012
0,467000,484500,466500,483500,334185
0,50500,51200,50200,50900,377176
0,51100,51200,50400,50900,378218
151.79579609632492,51400,53500,51400,53200,1832576
0,53400,54000,52700,53900,1068132
0,93100,98200,92900,96400,360938
0,95100,96300,94600,95300,146255
9.127546608448029,94700,94900,93600,94100,137656
0,94300,96200,94300,95700,237534
0,386500,400000,384000,398000,111009
0,401000,402000,383500,385000,66305
254.14351046085358,404500,446500,402500,442500,290752
0,449000,452500,438000,451000,120388
0,116000,116500,114500,115500,76223
0,116000,120500,115000,119000,146432
27.667107582092285,119000,123500,118000,118500,224479
0,125500,127500,121000,122000,508671
0,87900,89900,87400,88900,53911
0,89500,89800,88200,88400,44203
27.203695088624954,88000,89400,87800,89200,44091
0,94100,97100,91600,96000,425865
0,76800,76800,75700,76000,15347486
0,76400,76700,76000,76600,12096419
-9.733561962842941,76800,77600,76600,77300,12861180
0,77100,77100,75900,76100,13239401
0,715000,721000,705000,711000,781458
0,703000,726000,696000,725000,718380
31.74640256166458,720000,754000,717000,750000,545952
0,757000,761000,747000,758000,411836
0,93100,94700,92800,93200,179671
0,93100,98200,92900,96400,360938
31.74640256166458,95100,96300,94600,95300,146255
0,94700,94900,93600,94100,137656
0,505000,520000,491500,491500,573318
0,495000,510000,489000,509000,338553
-57.37003430724144,500000,503000,478500,482500,400109
0,477000,479000,461000,464500,331012
0,100000,100500,94700,94700,130204
0,95700,97600,93100,93600,87250
-20.471397578716278,93900,95900,92900,95300,65386
0,94400,96000,92900,93200,61765
0,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
171.71675395965576,262000,266500,261500,265000,167175
0,264500,269500,264000,268000,152000
0,16250,16450,16200,16300,761607
0,16250,16400,16200,16250,738269
15.767386764287949,16350,16700,16300,16500,1121244
0,16450,16500,16200,16200,478705
0,487000,507000,487000,507000,529067
0,505000,520000,491500,491500,573318
37.170791894197464,495000,510000,489000,509000,338553
0,500000,503000,478500,482500,400109
0,787000,789000,767000,770000,252845
0,770000,777000,752000,758000,577128
-20.052538245916367,763000,766000,721000,721000,906907
0,715000,721000,705000,711000,781458
0,773000,775000,753000,763000,190003
0,762000,793000,760000,793000,393904
-20.052538245916367,793000,795000,779000,788000,203671
0,781000,786000,750000,750000,512964
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
-20.052538245916367,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,93800,94900,93500,94100,104078
0,93100,95300,92500,95300,380558
-20.052538245916367,94200,95300,93700,94300,193825
0,93100,94700,92800,93200,179671
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
40.27700415253639,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
40.27700415253639,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,494000,499500,485000,497000,358146
0,480000,494500,470500,491500,409300
58.24993517994881,487000,507000,487000,507000,529067
0,505000,520000,491500,491500,573318
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
57.248260855674744,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
37.25025376677513,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
67.5963785648346,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,152000,156000,150000,152000,432542
0,152000,155500,150500,155500,295645
36.824959844350815,154000,155500,153500,155500,180419
0,155500,155500,150500,150500,326604
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
34.000805616378784,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,242000,243000,238000,240500,261434
0,240500,249500,240000,249500,797027
6.739460527896881,249500,251000,243500,244500,323014
0,249000,250500,243500,247500,449388
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
6.739460527896881,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,242000,243000,238000,240500,261434
0,240500,249500,240000,249500,797027
5.980064332485199,249500,251000,243500,244500,323014
0,249000,250500,243500,247500,449388
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
5.980064332485199,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
160.0886387526989,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,787000,789000,767000,770000,252845
0,770000,777000,752000,758000,577128
-33.423227459192276,763000,766000,721000,721000,906907
0,715000,721000,705000,711000,781458
0,93800,94900,93500,94100,104078
0,93100,95300,92500,95300,380558
-33.423227459192276,94200,95300,93700,94300,193825
0,93100,94700,92800,93200,179671
0,606000,628000,599000,625000,137167
0,630000,633000,608000,619000,81267
5.549865901470184,625000,647000,611000,618000,115052
0,621000,621000,591000,592000,79636
0,119000,123000,118000,120000,147675
0,120000,121500,117500,120000,88552
4.417017996311188,118500,121000,118000,119000,50102
0,119000,119500,117500,118000,43374
0,289500,291500,286000,286000,107789
0,286500,290500,280500,289500,185294
16.895926028490067,288500,291000,285000,286000,98641
0,287000,287000,280500,280500,125291
0,89900,91000,88700,90300,36148
0,90400,90400,87200,89500,72230
87.09622436761856,88900,101500,88800,100000,289358
0,100000,100500,94700,94700,130204
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
58.08264318108559,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
64.743204921484,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,773000,775000,753000,763000,190003
0,762000,793000,760000,793000,393904
82.7644921541214,793000,795000,779000,788000,203671
0,781000,786000,750000,750000,512964
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
48.81015992164612,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
60.50940477848053,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
14.795724153518677,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
14.795724153518677,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
40.95250606536865,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,494000,499500,485000,497000,358146
0,480000,494500,470500,491500,409300
86.7092817723751,487000,507000,487000,507000,529067
0,505000,520000,491500,491500,573318
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
38.50447165966034,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
5.268343806266785,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
5.268343806266785,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
79.37618291378021,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
79.37618291378021,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,211000,212500,210000,210000,409963
0,210000,212500,208000,212500,777103
31.807337313890457,214000,218500,213500,215000,855937
0,214000,215000,210000,211500,656283
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
86.49789348244667,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
20.86127406358719,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
20.86127406358719,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,494000,499500,485000,497000,358146
0,480000,494500,470500,491500,409300
36.60991606116295,487000,507000,487000,507000,529067
0,505000,520000,491500,491500,573318
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
14.467718780040741,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
14.467718780040741,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
41.99837192893028,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
15.080128729343414,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
15.080128729343414,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
65.22293439507484,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
19.073217153549194,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
19.073217153549194,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
54.92813095450401,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
59.78854298591614,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
5.444991588592529,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,178476,180144,174806,177809,201262
0,180144,183480,178142,180144,261736
5.444991588592529,180477,182479,178476,179477,377713
0,181812,186816,180477,181812,239765
0,48300,48450,47700,47850,74455
0,48150,48200,47650,47900,78435
5.444991588592529,47900,48800,47750,48650,67865
0,48700,48750,48100,48100,65708
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
3.8527863919734955,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
3.8527863919734955,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
39.501447290182114,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,84000,84300,81600,81900,1782049
0,81000,83900,80900,83900,1768789
39.501447290182114,83800,88900,82900,88800,6376407
0,81800,83600,81000,81900,22859096
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
30.732980966567993,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,5960,6110,5880,6000,376859
0,6000,6050,5870,5910,434109
296.9415265917778,5830,6100,5830,5990,383312
0,5930,5990,5910,5930,370027
0,494000,499500,485000,497000,358146
0,480000,494500,470500,491500,409300
141.4135723412037,487000,507000,487000,507000,529067
0,505000,520000,491500,491500,573318
0,75400,75500,74200,74600,12686999
0,74900,76700,74300,76700,24630370
5.989589035511017,76700,77100,75900,76800,16114775
0,76800,76800,75700,76000,15347486
0,105000,105500,103500,103500,1815758
0,103500,106500,102000,106500,4979276
5.989589035511017,106000,108000,104500,108000,4736183
0,108000,108500,106000,106500,2724565
0,262500,263500,258000,258500,218033
0,258000,263500,256000,263500,243714
5.989589035511017,263000,266000,261000,263500,204964
0,263500,267500,261500,262000,218545
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
3.272262215614319,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,152000,153000,150500,151500,1628144
0,152500,155000,151000,155000,3078357
3.272262215614319,155000,156000,154000,154000,2011434
0,154500,156000,153500,155000,1649156
0,494000,499500,485000,497000,358146
0,480000,494500,470500,491500,409300
17.275702863931656,487000,507000,487000,507000,529067
0,505000,520000,491500,491500,573318
0,49300,50200,49200,49650,451649
0,49550,49600,48150,49450,840984
5.659527480602264,49050,49650,48800,49500,201501
0,49700,50900,49650,50300,522601
0,494000,499500,485000,497000,358146
0,480000,494500,470500,491500,409300
60.34201270341873,487000,507000,487000,507000,529067
0,505000,520000,491500,491500,573318
0,83200,83400,82200,82600,921858
0,82600,85100,82000,85100,2185162
11.839019149541855,85500,86900,85300,85800,1583907
0,85500,85800,83700,83800,1217158
0,83200,83400,82200,82600,921858
0,82600,85100,82000,85100,2185162
61.95399647951126,85500,86900,85300,85800,1583907
0,85500,85800,83700,83800,1217158
0,26250,26900,25750,25800,3412906
0,26350,26700,26000,26600,2691543
5.885052740573883,26700,26900,25850,26150,1931810
0,26200,26850,25800,26500,2310579
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
253.4928867816925,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
-34.99344491958618,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
13.82369127869606,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
2.7932082414627075,480000,494500,470500,491500,409300
0,487000,507000,487000,507000,529067
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
-2.5666008591651917,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,286500,288000,283000,284500,90563
0,289500,291500,286000,286000,107789
-2.0402477085590363,286500,290500,280500,289500,185294
0,288500,291000,285000,286000,98641
0,6100,6100,5900,5910,365571
0,5960,6110,5880,6000,376859
0.9505695998668671,6000,6050,5870,5910,434109
0,5830,6100,5830,5990,383312
0,44700,45150,44200,45150,841814
0,45250,45250,43650,43650,1016887
4.974089860916138,43550,45050,43100,45050,1423949
0,45450,45450,44450,45100,790389
0,209000,209500,205000,208500,502218
0,211000,212500,210000,210000,409963
5.0577234625816345,210000,212500,208000,212500,777103
0,214000,218500,213500,215000,855937
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
-1.226597636938095,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,11150,11350,11100,11350,2173145
0,11350,11400,11050,11050,2422974
-1.8815079033374786,11050,11250,10900,11250,3037236
0,11200,11300,11100,11300,1627546
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
41.80195152759552,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
41.80195152759552,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
41.80195152759552,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
0.6478258371353149,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
32.65386617183685,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
37.11170035600662,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
8.559324741363525,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
13.57927805185318,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,148000,150000,146000,149500,211624
0,152000,156000,150000,152000,432542
67.2482940852642,152000,155500,150500,155500,295645
0,154000,155500,153500,155500,180419
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
131.8030394911766,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
131.8030394911766,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
131.8030394911766,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
1.747478723526001,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
1.747478723526001,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
1.747478723526001,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
24.82678583264351,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,74300,75000,73800,74300,15172748
0,75400,75500,74200,74600,12686999
-19.993138313293457,74900,76700,74300,76700,24630370
0,76700,77100,75900,76800,16114775
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
64.67925763130188,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,207500,208000,201500,204500,142321
0,207000,210000,204500,208000,144073
64.67925763130188,213000,216500,211000,215000,289730
0,218500,221500,216000,217500,210023
0,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
2.658255487680435,480000,494500,470500,491500,409300
0,487000,507000,487000,507000,529067
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
3.9362184703350067,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
4.71315997838974,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,686000,693000,650000,659000,1048784
0,660000,661000,634000,649000,647555
11.232130706310272,645000,660000,644000,660000,536884
0,652000,655000,635000,637000,416109
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
66.36389151215553,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
-10.474312633275986,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
19.333200216293335,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
19.333200216293335,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
19.333200216293335,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
16.265908986330032,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
20.91145211458206,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
27.603486448526382,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
67.56758126616478,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,34950,35300,34650,35100,886910
0,35450,35650,34800,35050,777893
69.41970869898796,34750,35000,34200,34800,762173
0,34700,35500,34650,34850,485500
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
120.9582102894783,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,207500,208000,201500,204500,142321
0,207000,210000,204500,208000,144073
120.9582102894783,213000,216500,211000,215000,289730
0,218500,221500,216000,217500,210023
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
95.59113609790802,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,151500,153500,150000,151000,236222
0,151500,152000,139500,147500,1213175
95.59113609790802,154000,160000,151000,159500,904084
0,159500,160000,155000,156000,295119
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
-7.577887207269669,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,148000,150000,146000,149500,211624
0,152000,156000,150000,152000,432542
20.46010023355484,152000,155500,150500,155500,295645
0,154000,155500,153500,155500,180419
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
6.752247631549835,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
27.086203277111053,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
15.383684188127518,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
30.154947519302368,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
25.346162766218185,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
142.1446968615055,480000,494500,470500,491500,409300
0,487000,507000,487000,507000,529067
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
16.631665408611298,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
-2.7722359001636505,480000,494500,470500,491500,409300
0,487000,507000,487000,507000,529067
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
-1.494272917509079,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
30.249399662017822,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,266000,271500,264500,271000,236067
0,276000,278000,272500,272500,271568
26.918917655944824,274000,277500,271500,277500,285091
0,277500,280500,276500,277500,195132
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
36.51742511987686,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
7.9147085547447205,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
1.3284031748771667,480000,494500,470500,491500,409300
0,487000,507000,487000,507000,529067
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
2.6063661575317383,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
-1.5471072494983673,480000,494500,470500,491500,409300
0,487000,507000,487000,507000,529067
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
-0.2691442668437958,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
71.5402163863182,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,149000,150000,147000,150000,1430634
0,152000,153000,150500,151500,1628144
21.178805500268936,152500,155000,151000,155000,3078357
0,155000,156000,154000,154000,2011434
0,39200,40450,38800,39800,159752
0,39900,40500,39000,39200,63235
185.28202390670776,39300,40750,38700,40650,139120
0,39950,41250,39850,40500,60611
0,148000,150000,146000,149500,211624
0,152000,156000,150000,152000,432542
3.661401093006134,152000,155500,150500,155500,295645
0,154000,155500,153500,155500,180419
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
19.884572505950928,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
19.884572505950928,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
19.884572505950928,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,473000,498000,463500,497000,779064
0,494000,499500,485000,497000,358146
-1.6649059653282166,480000,494500,470500,491500,409300
0,487000,507000,487000,507000,529067
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
-0.386942982673645,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,782000,788000,757000,783000,353049
0,787000,789000,767000,770000,252845
42.4976142346859,770000,777000,752000,758000,577128
0,763000,766000,721000,721000,906907
0,762000,770000,755000,765000,152681
0,773000,775000,753000,763000,190003
42.4976142346859,762000,793000,760000,793000,393904
0,793000,795000,779000,788000,203671
0,93200,94400,92800,93300,173882
0,93800,94900,93500,94100,104078
42.4976142346859,93100,95300,92500,95300,380558
0,94200,95300,93700,94300,193825
0,261500,263000,260000,261000,156884
0,262500,263500,258000,258500,218033
39.84601053595543,258000,263500,256000,263500,243714
0,263000,266000,261000,263500,204964
0,285000,290000,278000,289500,678164
